,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SalePrice
623,2459,51,6120,5,7,1939,1953,0,3,2,3,3,1,1,0,1,0,884,884,4,884,0,0,884,0,0,1,0,2,1,2,5,0,0,1939,1,1,240,3,3,3,0,0,136,0,0,0,3,0,2007,NA
624,10,50,7420,5,6,1939,1953,0,2,2,3,3,1,6,851,1,0,140,991,4,1077,0,0,1077,1,0,1,0,2,2,2,5,2,3,1939,2,1,205,4,3,3,0,4,0,0,0,0,0,0,2008,118000
625,714,60,9873,4,5,1970,1970,160,2,2,3,3,3,5,789,1,0,171,960,2,960,0,0,960,1,0,1,0,3,1,2,6,0,0,1970,1,2,576,3,3,3,0,288,0,0,0,0,0,0,2006,129000
626,52,52,6240,6,6,1934,1949,0,2,2,3,3,1,1,0,1,0,816,816,2,816,0,360,1176,0,0,1,0,3,1,2,6,1,4,1985,1,2,528,3,3,3,112,0,0,0,0,0,3,400,2006,114500
627,78,50,8635,5,5,1948,1960,0,2,2,3,3,1,4,336,6,41,295,672,2,1072,213,0,1285,1,0,1,0,2,1,2,6,0,0,1948,1,1,240,3,3,3,0,0,0,0,0,0,3,0,2008,127000
628,150,0,6240,5,4,1936,1950,0,2,2,4,3,1,1,0,1,0,896,896,3,896,448,0,1344,0,0,1,0,3,1,2,7,0,0,1936,1,1,240,2,3,3,200,114,0,0,0,0,0,0,2006,115000
629,185,92,7438,5,8,1908,1928,0,2,2,2,3,1,1,0,1,0,504,504,3,936,316,0,1252,0,0,1,0,3,1,2,5,0,0,1986,1,2,576,3,3,3,104,0,0,0,0,0,3,0,2006,127000
630,276,55,7264,7,7,1925,1942,0,3,3,3,3,1,1,0,1,0,952,952,3,952,596,0,1548,0,0,2,1,3,1,4,5,0,0,1978,1,2,672,3,3,3,74,0,0,0,144,0,0,0,2009,205000
631,346,65,6435,6,5,1939,1953,0,2,2,3,3,1,1,0,1,0,972,972,3,972,605,0,1577,0,0,1,0,3,1,1,6,1,4,1939,1,1,312,3,3,3,0,0,0,0,0,0,0,0,2006,140200
632,362,0,9144,5,5,1940,1953,0,2,2,3,3,1,3,399,1,0,484,883,3,988,517,0,1505,1,0,1,0,3,1,2,8,0,0,1940,1,1,240,3,3,1,0,0,0,0,0,0,0,0,2008,145000
633,443,52,6240,5,7,1930,1945,0,2,2,3,3,1,1,0,1,0,1078,1078,2,1128,445,0,1573,0,0,2,0,3,1,2,8,1,4,1930,1,2,360,3,3,2,0,0,0,0,0,0,0,0,2008,162900
634,460,0,7015,5,4,1950,1961,161,2,2,3,3,1,2,185,1,0,524,709,2,979,224,0,1203,1,0,1,0,3,1,3,5,1,3,1950,1,1,352,3,3,3,0,0,248,0,0,0,0,0,2009,110000
635,498,60,9120,7,6,1925,1942,0,2,3,3,3,1,3,329,1,0,697,1026,4,1133,687,0,1820,1,0,2,0,4,1,2,8,0,0,1925,1,1,240,3,3,1,0,100,0,0,0,0,4,0,2008,184000
636,523,50,5000,6,7,1947,1959,0,2,3,3,3,1,5,399,1,0,605,1004,4,1004,660,0,1664,0,0,2,0,3,1,2,7,2,4,1950,1,2,420,3,3,3,0,24,36,0,0,0,0,0,2006,159000
637,547,70,8737,6,7,1923,1940,0,2,2,4,3,1,3,300,1,0,765,1065,4,915,720,0,1635,0,0,1,1,3,1,2,6,1,4,1950,1,2,440,3,3,3,0,38,0,144,0,0,0,0,2007,210000
638,585,51,6120,4,7,1935,1949,0,2,2,3,3,1,1,0,1,0,884,884,4,989,584,0,1573,0,0,1,0,3,1,3,6,0,0,1935,1,1,240,3,3,3,0,0,54,0,120,0,0,0,2009,133000
639,695,51,6120,5,6,1936,1950,0,2,1,3,3,1,1,0,1,0,927,927,2,1067,472,0,1539,0,0,1,1,3,1,2,5,0,0,1995,1,2,576,3,3,3,112,0,0,0,0,0,3,0,2009,141500
640,996,51,4712,4,7,1946,1958,0,2,2,3,3,1,5,384,1,0,363,747,2,774,456,0,1230,1,0,1,1,3,1,2,5,0,0,1946,1,1,305,3,3,3,0,57,0,0,63,0,3,0,2006,121600
641,1099,50,6000,4,6,1936,1950,0,2,2,3,3,1,4,672,1,0,0,672,2,757,567,0,1324,0,0,1,0,3,1,2,6,0,0,1936,1,1,240,3,3,3,0,0,0,0,0,0,0,0,2009,128000
642,1146,52,6240,5,6,1928,1944,0,2,2,3,3,1,1,0,1,0,1042,1042,4,1042,534,0,1576,0,0,1,0,3,1,2,8,1,4,1928,1,1,225,3,3,3,0,0,0,0,0,0,0,0,2006,149000
643,1203,50,6000,5,8,1925,1942,0,2,2,3,3,1,1,0,1,0,884,884,4,884,464,0,1348,1,0,1,0,3,1,2,5,1,2,1960,1,1,216,3,3,1,0,0,208,0,0,0,0,0,2009,117000
644,1219,52,6240,4,5,1947,1959,0,2,2,0,0,0,0,0,0,0,0,0,3,672,240,0,912,0,0,1,0,2,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,80500
645,1256,52,6240,6,6,1931,1946,0,2,2,3,2,1,2,425,1,0,459,884,2,959,408,0,1367,0,0,1,0,3,1,2,6,1,4,1978,1,1,560,3,3,3,0,0,0,0,120,0,0,0,2007,127500
646,1286,50,6000,6,6,1939,1953,0,2,1,3,3,1,1,0,1,0,780,780,4,825,587,0,1412,0,0,1,0,4,1,2,6,1,4,1939,1,1,280,3,3,3,45,0,0,0,0,0,0,0,2009,132500
647,1353,50,6000,6,9,1937,1951,0,3,2,3,3,1,1,0,1,0,698,698,2,786,390,0,1176,0,0,1,0,2,1,2,4,0,0,1999,1,2,624,3,3,1,210,0,0,0,0,0,0,0,2009,134900
648,1390,60,6000,6,6,1941,1954,0,2,3,3,4,1,5,375,1,0,360,735,4,869,349,0,1218,0,1,1,0,3,1,2,6,1,4,2003,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2007,131000
649,1401,50,6000,6,7,1929,1945,0,2,2,3,3,1,1,0,1,0,862,862,2,950,208,0,1158,0,0,1,0,3,1,2,5,1,4,1929,2,1,208,3,3,3,0,0,112,0,0,0,0,0,2008,120000
650,1415,64,13053,6,7,1923,1940,0,2,2,3,3,1,1,0,1,0,833,833,3,1053,795,0,1848,0,0,1,1,4,1,3,8,1,4,1922,1,2,370,3,3,1,0,0,0,0,220,0,0,0,2008,207000
651,1542,53,5830,5,6,1950,1961,0,2,3,3,3,1,3,788,1,0,200,988,4,1030,582,0,1612,0,0,1,1,3,1,2,7,0,0,1950,1,1,363,3,3,3,0,0,0,0,0,0,3,0,2010,NA
652,1545,50,6000,6,7,1939,1953,0,2,2,3,4,1,4,452,2,12,144,608,2,608,524,0,1132,1,0,1,0,2,1,2,5,0,0,1939,1,1,240,3,3,3,0,0,128,0,0,0,3,0,2010,NA
653,1546,50,6000,6,6,1940,1953,0,2,3,3,3,1,2,264,1,0,308,572,4,848,348,0,1196,0,1,1,1,3,1,2,6,2,4,1973,1,2,576,3,3,3,0,0,0,0,0,0,0,0,2010,NA
654,1547,53,6360,5,6,1942,1955,300,2,2,3,3,1,3,360,2,159,316,835,2,955,498,0,1453,0,0,1,1,3,1,3,7,2,2,1942,1,1,240,3,3,3,0,0,35,0,148,0,0,0,2010,NA
655,1548,50,6000,6,7,1948,1960,0,2,2,3,3,1,3,300,1,0,480,780,2,780,636,0,1416,0,0,1,1,3,1,2,6,0,0,1948,1,1,312,3,3,2,221,0,48,0,0,0,0,0,2010,NA
656,1549,52,6240,5,7,1936,1950,0,2,2,3,2,1,3,276,1,0,252,528,3,548,492,0,1040,0,0,1,0,2,1,2,5,0,0,1979,3,2,624,3,3,2,306,0,32,0,0,0,0,0,2010,NA
657,1550,52,6240,5,5,1930,1945,0,2,2,3,3,1,2,448,1,0,480,928,2,928,608,0,1536,0,0,2,0,4,1,2,7,1,4,1930,1,2,480,3,3,3,0,10,0,0,0,0,3,0,2010,NA
658,1826,60,6000,5,5,1924,1941,444,2,2,3,3,1,3,220,1,0,248,468,3,822,320,0,1142,0,0,1,0,3,1,2,6,0,0,1924,3,1,320,3,3,3,0,0,98,0,0,0,0,0,2009,NA
659,1828,51,6120,5,6,1938,1952,0,2,2,3,2,1,2,273,1,0,679,952,2,994,588,0,1582,0,0,2,0,3,1,2,6,1,4,1938,1,1,250,2,3,3,189,0,34,150,0,0,0,0,2009,NA
660,2111,0,7425,7,7,1945,1957,0,2,2,3,2,1,1,0,1,0,672,672,3,1195,473,0,1668,0,0,1,1,3,1,3,8,0,0,1945,1,1,252,3,3,3,210,0,0,0,0,0,0,0,2008,NA
661,2112,0,7010,5,5,1935,1949,0,2,2,3,3,1,3,175,1,0,849,1024,2,1144,594,0,1738,0,0,2,0,3,1,2,6,1,4,1950,1,1,240,3,3,2,0,30,0,0,0,0,0,0,2008,NA
662,2113,50,5000,5,7,1941,1954,0,2,3,3,3,1,5,600,1,0,72,672,4,832,378,0,1210,0,0,1,0,3,1,3,6,0,0,1941,1,1,240,3,3,2,0,0,0,0,0,0,0,0,2008,NA
663,2115,50,6000,6,7,1940,1953,0,2,2,3,3,1,5,521,1,0,460,981,4,1014,658,0,1672,0,0,1,1,3,1,3,6,1,4,1940,1,1,240,3,3,3,0,11,0,0,0,0,4,0,2008,NA
664,2117,50,6000,6,7,1937,1951,0,2,3,3,3,1,3,201,2,162,462,825,4,825,672,0,1497,0,0,2,0,3,1,2,5,0,0,2004,1,1,672,3,3,3,272,0,0,0,0,0,4,0,2008,NA
665,2118,50,6000,6,5,1939,1953,0,2,2,3,3,1,2,264,1,0,475,739,4,874,468,0,1342,0,0,2,0,2,2,2,7,1,4,1939,1,1,240,3,3,3,0,0,0,0,0,0,0,0,2008,NA
666,2120,60,5520,5,7,1920,1938,0,2,3,3,3,1,5,68,1,0,497,565,2,565,651,0,1216,1,0,1,0,3,1,2,6,1,4,1920,2,1,355,2,3,3,0,0,180,0,0,0,3,0,2008,NA
667,2122,52,6240,4,7,1929,1945,0,2,2,3,3,1,4,80,1,0,624,704,4,624,512,0,1136,0,1,1,0,2,1,2,6,0,0,1990,1,1,336,3,3,3,0,365,80,0,0,0,0,0,2008,NA
668,2124,52,6240,7,5,1939,1953,0,2,2,3,3,2,3,300,2,240,449,989,2,1245,764,0,2009,0,0,2,0,4,1,2,7,1,4,1939,1,2,400,3,3,3,0,20,0,0,0,0,3,0,2008,NA
669,2126,60,9144,6,4,1915,1934,0,2,3,3,3,1,1,0,1,0,810,810,4,1170,546,0,1716,0,0,2,0,4,1,3,8,0,0,1970,1,2,672,3,3,3,0,195,0,0,0,0,0,0,2008,NA
670,2400,51,3500,3,5,1945,1957,0,2,2,3,3,1,2,144,1,0,226,370,2,442,228,0,670,1,0,1,0,2,1,1,4,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,3,2000,2007,NA
671,2456,55,8674,5,6,1950,1961,0,2,2,2,3,1,3,910,1,0,0,910,2,910,525,0,1435,1,0,1,0,3,1,2,6,0,0,1950,1,1,308,3,3,3,0,33,0,0,0,0,0,0,2007,NA
672,2457,50,6125,5,7,1939,1953,0,2,3,3,3,1,3,306,1,0,422,728,4,728,546,0,1274,0,0,2,0,3,1,2,6,0,0,1939,1,1,224,2,3,3,0,0,192,0,0,0,0,0,2007,NA
673,2460,0,6240,6,5,1938,1952,0,2,2,3,3,1,2,52,1,0,809,861,3,861,548,0,1409,1,0,1,1,3,1,2,6,1,4,1968,1,2,528,3,3,3,225,0,84,0,0,0,0,0,2007,NA
674,2461,52,6240,5,8,1939,1953,0,2,3,3,3,1,3,48,1,0,624,672,4,899,423,0,1322,1,0,1,0,4,1,2,7,0,0,1939,1,1,280,3,3,3,0,0,0,0,0,0,3,0,2007,NA
675,2462,52,6240,5,7,1930,1945,0,2,2,3,3,1,1,0,1,0,966,966,4,1014,412,0,1426,0,0,1,0,3,1,2,6,1,4,1930,1,1,230,2,3,3,174,0,96,0,0,0,4,0,2007,NA
676,2463,51,6120,5,6,1926,1942,0,2,2,3,3,1,5,351,1,0,405,756,3,903,378,0,1281,1,0,1,0,2,1,3,6,0,0,1926,1,2,379,3,3,3,25,0,0,0,0,0,0,0,2007,NA
677,2465,60,8850,6,7,1920,1938,0,2,3,3,3,1,1,0,1,0,768,768,4,752,624,0,1376,0,0,1,0,3,1,3,7,0,0,1977,1,2,576,3,3,2,0,54,144,0,0,0,0,0,2007,NA
678,2466,60,8550,5,5,1926,1942,0,2,2,2,3,1,1,0,1,0,750,750,2,960,356,0,1316,0,0,1,0,4,1,2,7,0,0,1965,1,2,576,3,3,3,0,0,0,0,0,0,0,0,2007,NA
679,2794,51,6120,3,5,1930,1945,0,3,2,3,3,1,3,347,1,0,381,728,4,728,434,0,1162,1,0,1,0,3,1,2,6,0,0,1930,1,1,258,2,1,3,0,24,0,0,0,0,0,0,2006,NA
680,2795,51,6120,5,7,1930,1945,0,2,3,3,3,1,1,0,1,0,741,741,3,741,583,0,1324,0,0,1,0,3,1,3,7,0,0,1930,1,1,180,2,3,3,0,0,55,0,0,0,0,0,2006,NA
681,590,50,9100,5,6,1930,1945,0,2,2,3,3,1,1,0,1,0,742,742,2,779,0,156,935,0,0,1,0,2,1,2,4,0,0,1988,1,1,308,3,3,2,0,0,0,0,0,0,0,600,2008,79500
682,2455,55,6854,5,7,1925,1942,0,2,3,3,3,1,2,317,3,227,212,756,2,916,144,0,1060,1,0,1,0,1,1,2,6,1,4,1969,1,1,308,2,3,3,0,65,0,0,150,0,0,0,2007,NA
683,290,60,8730,6,7,1915,1934,0,2,2,3,3,1,1,0,1,0,698,698,4,698,698,0,1396,0,0,1,0,3,1,2,7,0,0,2003,1,1,384,3,3,3,0,0,0,0,259,0,0,0,2007,153575
684,532,60,6155,6,8,1920,1938,0,2,2,2,2,2,1,0,1,0,611,611,4,751,611,0,1362,0,0,2,0,3,1,2,6,0,0,1920,3,2,502,3,2,3,0,0,84,0,0,0,0,0,2008,128000
685,808,144,21384,5,6,1923,1940,0,2,2,3,3,4,6,1309,1,0,15,1324,4,1072,504,0,1576,2,0,1,1,3,1,3,6,1,3,1923,2,2,528,3,3,3,0,312,0,0,0,0,0,0,2009,223500
686,975,60,11414,7,8,1910,1930,0,2,3,4,3,1,1,0,1,0,728,728,2,1136,883,0,2019,0,0,1,0,3,1,3,8,0,0,1997,1,2,532,3,3,3,509,135,0,0,0,0,4,0,2009,167500
687,1264,60,13515,6,6,1919,1937,0,2,2,3,3,1,1,0,1,0,764,764,4,1060,764,0,1824,0,0,1,0,3,1,2,8,1,4,1940,1,2,520,3,3,1,0,0,126,0,0,0,4,0,2007,180500
688,1398,51,6120,5,8,1920,1938,0,2,2,3,3,2,1,0,1,0,939,939,4,939,574,0,1513,0,0,1,1,4,1,2,8,0,0,1933,1,1,180,2,2,1,24,0,150,0,0,0,0,0,2007,137500
689,1825,50,4960,5,7,1930,1945,0,2,2,3,3,1,1,0,1,0,297,297,4,1001,653,0,1654,0,0,2,0,3,1,2,7,1,4,1955,1,1,336,3,3,1,244,60,0,0,0,0,0,0,2009,NA
690,2054,50,4882,4,7,1937,1951,0,2,2,3,3,1,3,120,1,0,228,348,2,453,453,0,906,0,0,1,0,2,1,2,5,0,0,1937,1,1,231,2,3,3,0,0,0,0,0,0,0,0,2008,NA
691,2114,59,5870,6,9,1900,1922,0,2,3,3,3,1,1,0,1,0,554,554,4,736,554,0,1290,0,0,1,1,3,1,2,6,0,0,1926,1,1,200,2,3,3,38,112,0,0,0,0,3,400,2008,NA
692,2458,50,6000,6,6,1939,1953,0,2,2,3,3,2,3,276,1,0,324,600,4,608,624,0,1232,0,0,1,1,3,1,2,6,2,3,1939,1,1,217,3,3,3,0,0,0,0,0,0,2,0,2007,NA
693,2793,69,11737,6,7,1924,1941,0,2,2,3,3,1,1,0,1,0,848,848,2,1017,810,0,1827,0,0,1,0,2,1,2,9,1,4,1943,1,1,240,2,3,3,27,36,42,0,0,0,4,0,2006,NA
694,534,50,5000,1,3,1946,1958,0,1,1,0,0,0,0,0,0,0,0,0,1,334,0,0,334,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,39300
695,961,50,7207,5,7,1958,2008,0,2,3,3,3,4,4,696,1,0,162,858,3,858,0,0,858,1,0,1,0,2,1,2,4,0,0,0,0,0,0,0,0,3,117,0,0,0,0,0,0,0,2010,116500
696,1322,0,6627,3,6,1949,1960,0,2,2,0,0,0,0,0,0,0,0,0,2,720,0,0,720,0,0,1,0,2,1,2,4,0,0,1955,1,1,287,3,2,3,0,0,0,0,0,0,0,0,2008,72500
697,2121,99,5940,4,7,1946,1958,0,2,2,0,0,0,0,0,0,0,0,0,2,896,0,0,896,0,0,1,0,2,1,2,4,0,0,1946,1,1,280,3,3,3,0,0,0,0,0,0,3,0,2008,NA
698,2399,50,5000,3,3,1946,1958,0,1,1,2,2,1,2,299,1,0,367,666,1,666,0,0,666,0,1,1,0,2,1,3,4,0,0,0,0,0,0,0,0,1,0,52,0,0,0,0,3,0,2007,NA
699,2401,50,5175,5,8,1958,2000,0,2,2,3,3,1,4,150,5,404,254,808,4,808,0,0,808,0,0,1,0,2,1,2,5,0,0,1963,1,1,308,3,3,1,143,0,0,0,0,0,0,0,2007,NA
700,329,0,11888,6,6,1916,1934,0,2,2,3,3,1,1,0,1,0,844,844,3,1445,689,0,2134,0,0,2,0,5,1,3,10,0,0,1930,1,2,441,3,3,3,0,60,268,0,0,0,0,0,2009,214500
701,1543,0,7793,7,7,1922,1939,0,2,2,4,3,1,4,474,1,0,634,1108,2,1160,908,0,2068,0,0,1,1,3,1,3,8,1,4,1928,1,1,315,3,3,3,0,0,60,0,0,0,0,0,2010,NA
702,403,60,10200,5,8,1940,1953,0,2,2,3,3,1,1,0,1,0,672,672,4,672,0,0,672,0,0,1,0,2,1,2,4,0,0,1940,1,1,240,3,3,1,168,0,0,0,0,0,4,0,2008,108000
703,1384,0,25339,5,7,1918,1936,0,2,3,3,3,1,1,0,1,0,816,816,4,1416,0,0,1416,0,0,2,0,3,1,3,7,0,0,2007,1,2,576,3,3,1,0,0,112,0,0,0,0,0,2007,112000
704,1567,94,9259,4,4,1927,1943,0,2,2,2,3,1,1,0,1,0,660,660,2,756,0,0,756,0,0,1,0,2,1,2,4,0,0,1945,1,2,440,3,3,1,80,0,0,0,0,0,0,0,2010,NA
705,2815,0,17529,5,5,1924,1941,65,2,2,3,3,1,1,0,1,0,872,872,1,872,0,0,872,0,0,1,0,2,1,1,5,1,4,1924,1,1,322,2,2,1,0,0,116,0,0,0,0,0,2006,NA
706,862,75,11625,5,4,1965,1965,0,2,2,3,3,2,4,841,1,0,198,1039,4,1039,0,0,1039,1,0,1,1,3,1,2,6,0,0,1965,1,2,504,3,3,3,0,0,0,0,0,0,0,0,2010,131500
707,2020,65,8450,5,5,1968,1968,0,2,2,3,2,2,5,890,1,0,0,890,3,890,0,0,890,1,0,1,0,3,1,2,5,0,0,1970,1,1,308,3,3,3,0,0,0,0,0,0,0,0,2008,NA
708,2144,60,12900,5,4,1920,1938,0,2,2,3,2,1,4,1300,1,0,0,1300,1,1140,0,0,1140,1,0,1,0,3,1,2,6,0,0,1920,1,2,400,3,3,3,0,0,190,0,0,0,0,0,2008,NA
709,2477,75,11235,5,5,1963,1963,0,2,2,4,3,3,5,925,1,0,0,925,2,999,0,0,999,1,0,1,0,3,1,2,6,0,0,1963,1,1,308,3,3,3,40,176,0,0,0,0,3,0,2007,NA
710,2482,70,8425,5,6,1971,1990,0,2,2,4,3,3,6,748,1,0,20,768,3,868,0,0,868,1,0,1,0,2,1,2,6,0,0,1989,1,2,576,3,3,3,138,0,0,0,0,0,4,0,2007,NA
711,18,72,10791,4,5,1967,1967,0,2,2,0,0,0,0,0,0,0,0,0,2,1296,0,0,1296,0,0,2,0,2,2,2,6,0,0,1967,1,2,516,3,3,3,0,0,0,0,0,0,0,500,2006,90000
712,79,72,10778,4,5,1968,1968,0,2,2,3,3,1,1,0,1,0,1768,1768,2,1768,0,0,1768,0,0,2,0,4,2,2,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2010,136500
713,145,70,9100,5,5,1963,1963,336,2,2,3,3,1,3,1332,1,0,396,1728,2,1728,0,0,1728,1,0,2,0,6,2,2,10,0,0,1963,1,2,504,3,3,3,0,0,0,0,0,0,0,0,2006,125000
714,1164,60,12900,4,4,1969,1969,0,2,2,4,3,3,6,1198,1,0,0,1198,2,1258,0,0,1258,2,0,0,2,0,2,2,6,0,0,1969,1,2,400,2,3,3,120,0,0,0,0,0,0,0,2008,108959
715,1217,68,8930,6,5,1978,1978,0,2,2,0,0,0,0,0,0,0,0,0,2,1318,584,0,1902,0,0,2,0,4,2,2,8,0,0,1978,1,2,539,3,3,3,0,0,0,0,0,0,0,0,2010,112000
716,1231,0,18890,5,5,1977,1977,1,2,2,4,3,1,6,498,3,211,652,1361,4,1361,1259,0,2620,0,0,2,2,4,2,2,12,1,3,1977,2,2,600,3,3,1,155,24,145,0,0,0,0,8300,2007,190000
717,1561,72,10773,4,3,1967,1967,72,1,1,3,3,1,5,704,1,0,1128,1832,2,1832,0,0,1832,2,0,2,0,4,2,2,8,0,0,0,0,0,0,0,0,3,0,58,0,0,0,0,0,0,2010,NA
718,1564,0,7424,5,5,1978,1978,0,2,2,4,3,3,6,1319,1,0,0,1319,2,1373,0,0,1373,1,0,1,0,3,1,2,5,2,3,1978,3,2,591,3,3,3,0,0,0,0,0,0,0,0,2010,NA
719,2703,68,8927,6,6,1977,1977,0,2,3,0,0,0,0,0,0,0,0,0,2,1286,368,0,1654,0,0,2,0,4,2,2,10,0,0,1977,2,2,528,3,3,3,0,0,0,0,0,0,0,0,2006,NA
720,2803,120,11136,6,5,1964,1964,0,2,2,3,3,1,1,0,1,0,1921,1921,2,1921,0,0,1921,0,0,2,0,4,2,2,8,0,0,1964,1,2,576,3,3,3,0,180,0,0,0,0,0,0,2006,NA
721,2813,0,9662,5,4,1977,1977,0,2,2,4,3,1,1,0,1,0,1967,1967,2,1967,0,0,1967,0,0,2,0,6,2,2,10,0,0,1977,3,2,580,3,3,3,170,0,0,0,0,0,0,0,2006,NA
722,2814,75,8235,5,4,1977,1977,99,2,2,3,3,1,3,483,1,0,1466,1949,2,1949,0,0,1949,0,0,2,0,6,2,2,10,0,0,1977,2,2,586,3,3,3,32,0,0,0,0,0,0,0,2006,NA
723,178,0,13650,5,5,1958,1958,0,3,3,3,3,1,5,57,4,441,554,1052,4,1252,668,0,1920,1,0,2,0,4,1,3,8,1,4,1958,1,2,451,3,3,3,0,0,0,0,0,0,0,0,2006,172500
724,1011,115,21286,5,5,1948,1960,0,2,2,3,3,1,1,0,1,0,720,720,2,720,551,0,1271,0,0,2,0,4,1,2,7,1,4,1948,1,1,312,3,3,3,0,0,108,0,0,0,0,0,2008,135000
725,1138,54,6342,5,8,1875,1902,0,2,3,3,3,1,1,0,1,0,780,780,3,780,240,0,1020,0,0,1,0,2,1,2,6,0,0,0,0,0,0,0,0,1,0,0,176,0,0,0,0,0,2010,94000
726,2023,70,10759,5,4,1972,1972,0,2,3,4,3,1,2,190,5,811,0,1001,2,1001,640,0,1641,0,0,2,0,4,1,2,5,1,4,1972,1,2,490,3,3,3,0,0,92,0,0,0,4,0,2008,NA
727,2148,63,8375,5,7,1941,1954,0,2,2,3,3,1,5,336,1,0,240,576,3,864,486,0,1350,1,0,1,1,2,1,3,6,0,0,1973,1,3,627,3,3,1,0,0,0,0,0,0,3,0,2008,NA
728,2488,70,6960,7,8,1940,1953,0,2,2,3,3,1,5,258,1,0,422,680,4,798,504,0,1302,0,0,1,1,2,1,3,6,2,4,1940,1,1,224,3,3,3,0,0,0,0,126,0,3,0,2007,NA
729,2802,82,12375,5,5,1951,1951,41,2,1,3,3,1,4,329,1,0,477,806,2,1081,341,0,1422,1,0,1,0,3,1,2,7,1,3,1951,1,1,288,3,3,3,0,0,0,0,0,0,2,0,2006,NA
730,588,74,8740,5,6,1982,1982,0,2,2,3,3,3,5,672,1,0,168,840,2,860,0,0,860,1,0,1,0,2,1,2,4,0,0,1996,1,2,528,3,3,3,0,0,0,0,0,0,0,0,2009,137000
731,771,0,7252,5,5,1982,1982,0,2,2,4,3,3,6,685,1,0,173,858,2,858,0,0,858,1,0,1,0,2,1,2,5,0,0,1983,1,2,576,3,3,3,120,0,0,0,0,0,0,0,2009,134900
732,846,0,16647,5,5,1975,1981,0,2,2,4,3,4,5,1390,1,0,0,1390,2,1701,0,0,1701,1,0,2,0,3,1,2,6,2,3,1975,3,2,611,3,3,3,0,0,0,0,0,0,0,0,2007,171000
733,879,88,11782,5,7,1961,1995,0,2,2,3,3,3,5,899,1,0,210,1109,2,1155,0,0,1155,1,0,1,0,3,1,3,6,0,0,1987,1,2,576,3,3,3,192,0,0,0,0,0,3,400,2010,148000
734,1446,70,8400,6,5,1966,1966,0,2,2,3,3,4,2,187,3,627,0,814,3,913,0,0,913,1,0,1,0,3,1,2,6,0,0,1990,1,1,240,3,3,3,0,0,252,0,0,0,0,0,2007,129000
735,1844,0,8014,6,5,1978,1978,23,2,2,4,3,4,6,456,1,0,0,456,2,1034,0,0,1034,0,1,1,0,3,1,2,5,1,2,1978,3,2,504,3,3,3,0,0,0,0,0,0,0,0,2009,NA
736,2138,0,11235,5,6,1963,1963,0,2,2,4,3,3,5,784,1,0,197,981,2,1075,0,0,1075,1,0,1,0,3,1,3,6,0,0,1996,1,2,440,3,3,3,64,0,0,0,64,0,3,0,2008,NA
737,2141,0,7703,6,8,1978,1978,40,2,2,4,3,4,5,450,1,0,0,450,4,1034,0,0,1034,0,1,1,0,3,1,2,6,1,1,1978,3,2,504,3,3,3,311,0,0,0,0,0,2,0,2008,NA
738,2143,0,7400,5,5,1984,1984,0,2,2,4,3,3,2,104,5,956,0,1060,2,1126,0,0,1126,1,0,1,0,2,1,2,5,0,0,1984,1,2,506,3,3,3,178,0,0,0,0,0,0,0,2008,NA
739,2478,75,11235,5,5,1964,1980,30,2,2,4,3,3,4,785,1,0,635,1420,3,1452,0,0,1452,1,0,1,0,2,1,2,6,1,3,1964,1,2,572,3,3,3,92,0,88,0,0,0,0,0,2007,NA
740,2818,72,10820,5,7,1971,1972,153,2,2,4,3,3,6,535,3,159,88,782,4,810,0,0,810,1,0,1,0,2,1,2,4,0,0,1973,1,2,576,3,3,3,0,0,0,0,0,0,3,0,2006,NA
741,2475,107,12888,7,8,1937,1951,0,2,3,3,3,1,5,288,1,0,717,1005,2,1262,1005,0,2267,1,0,1,1,3,1,2,7,2,4,1937,3,2,498,3,3,3,521,0,0,0,0,0,0,0,2007,NA
742,263,88,8471,6,7,1977,1995,46,2,2,4,4,3,5,506,1,0,0,506,2,1212,0,0,1212,1,0,1,0,3,1,2,6,1,3,1978,1,2,492,3,3,3,292,12,0,0,0,0,2,0,2006,151000
743,578,96,11777,5,6,1966,1966,97,2,2,3,3,3,2,328,5,551,285,1164,4,1320,0,0,1320,1,0,1,0,3,1,2,6,2,2,1966,2,2,564,3,3,3,160,68,240,0,0,0,0,0,2006,164500
